CLIENTNUM,First_Name,Last_Name,Email,Phone_Number,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
718324983,Susan,Brown,susan_brown@hotmail.com,+1-202-428-4753,Existing Customer,60,F,0,College,Married,Less than $40K,Blue,49,5,3,3,1634.0,1155,479.0,0.874,4522,83,0.766,0.707
713541033,Anna,Nguyen,annanguyen@hotmail.com,+1-312-897-6280,Existing Customer,39,F,1,College,Single,Less than $40K,Blue,32,4,2,3,2144.0,1557,587.0,0.775,4571,85,0.848,0.726
771989733,Daniel,Allen,daniel.allen81@yahoo.com,+1-818-809-1930,Existing Customer,37,M,2,Unknown,Single,$40K - $60K,Blue,26,4,1,2,3664.0,1449,2215.0,0.712,4413,65,0.548,0.395
789698733,Emily,Miller,emilymiller@mail.com,+1-832-442-2579,Existing Customer,40,F,4,Uneducated,Married,Less than $40K,Blue,27,5,3,1,4788.0,1088,3700.0,0.808,4438,78,0.95,0.227
787514433,Joyce,Edwards,joycee@yahoo.com,+1-310-707-4656,Existing Customer,34,F,3,College,Married,Less than $40K,Blue,23,3,3,3,2164.0,1176,988.0,0.835,5075,71,0.868,0.543
811081083,Laura,Miller,laura.miller55@protonmail.com,+1-786-382-7860,Existing Customer,48,F,3,Uneducated,Single,Less than $40K,Blue,43,5,4,2,1532.0,1183,349.0,0.617,4359,78,0.857,0.772
717371583,Samantha,Miller,samantha_miller@icloud.com,+1-310-467-3114,Attrited Customer,56,F,2,Uneducated,Single,Less than $40K,Blue,36,1,3,5,1883.0,400,1483.0,0.528,1954,45,0.5,0.212
715579233,Margaret,Taylor,margaret687@icloud.com,+1-312-891-6309,Existing Customer,44,F,3,Doctorate,Single,$40K - $60K,Blue,40,4,1,3,3659.0,1356,2303.0,0.715,4861,74,0.762,0.371
781930233,Cynthia,Carter,cynthia.carter@live.com,+1-312-542-9398,Existing Customer,47,F,2,High School,Married,Less than $40K,Blue,37,6,1,1,2946.0,2338,608.0,0.58,4717,70,0.628,0.794
716825808,Nicole,Scott,nicole886@live.com,+1-720-304-8852,Existing Customer,45,F,3,Uneducated,Divorced,Less than $40K,Blue,36,5,1,0,2697.0,2216,481.0,0.681,4063,75,0.786,0.822
757053408,Jennifer,Jackson,jenniferjackson@live.com,+1-617-464-7959,Existing Customer,47,F,1,Graduate,Single,Unknown,Blue,40,3,1,3,3811.0,1970,1841.0,0.828,3578,76,0.689,0.517
788418933,Ruth,Scott,rscott@mail.com,+1-213-700-4947,Existing Customer,35,F,2,Graduate,Married,$40K - $60K,Blue,27,5,2,3,1613.0,1085,528.0,0.659,5000,85,0.848,0.673
788898933,Michelle,Campbell,michelle.campbell64@protonmail.com,+1-214-908-7731,Existing Customer,42,F,4,College,Married,Less than $40K,Blue,27,6,2,1,2043.0,0,2043.0,1.019,5198,77,0.711,0.0
712163433,Christopher,Hall,christopher.hall58@icloud.com,+1-702-747-4990,Attrited Customer,47,M,3,Uneducated,Married,$40K - $60K,Blue,29,1,2,4,1684.0,644,1040.0,0.723,2164,36,0.714,0.382
717343833,Sandra,White,sandra715@yahoo.com,+1-702-622-3461,Existing Customer,47,F,5,Uneducated,Unknown,Unknown,Blue,34,4,1,3,3127.0,2094,1033.0,0.709,4518,86,0.83,0.67
820868508,Jerry,Allen,jerryallen@protonmail.com,+1-469-418-7451,Existing Customer,47,M,2,College,Married,$40K - $60K,Blue,43,3,4,1,7106.0,736,6370.0,0.687,5192,75,0.562,0.104
789240258,Kimberly,Wilson,kwilson@hotmail.com,+1-404-224-2025,Existing Customer,50,F,2,Uneducated,Single,$40K - $60K,Blue,35,4,3,1,2784.0,2458,326.0,0.798,4904,81,0.8,0.883
716951658,Jennifer,Martinez,jenniferm@mail.com,+1-310-824-1612,Existing Customer,51,F,3,High School,Single,$40K - $60K,Blue,38,5,3,1,5536.0,0,5536.0,0.695,4281,82,0.822,0.0
718932633,Linda,Garcia,lindagarcia@mail.com,+1-619-615-4081,Existing Customer,45,F,3,College,Married,Less than $40K,Blue,35,3,2,2,1717.0,1156,561.0,0.647,4301,64,0.641,0.673
711487533,Nicole,Hernandez,nicolehernandez@outlook.com,+1-650-684-6247,Attrited Customer,47,F,3,Unknown,Married,Less than $40K,Blue,38,3,3,2,1438.3,0,1438.3,0.198,1687,38,0.226,0.0
715306983,Peter,Ramirez,peter.ramirez@outlook.com,+1-702-690-7571,Attrited Customer,42,M,5,High School,Married,$60K - $80K,Blue,36,1,2,3,1866.0,0,1866.0,0.798,2833,42,0.355,0.0
712771233,Kenneth,Perez,kperez@protonmail.com,+1-213-876-8647,Existing Customer,52,M,3,Unknown,Single,$80K - $120K,Blue,36,3,4,1,2516.0,1268,1248.0,0.751,4461,80,0.818,0.504
789637308,Debra,Flores,debra.flores@protonmail.com,+1-512-949-1023,Attrited Customer,45,F,2,College,Divorced,$40K - $60K,Blue,39,4,3,4,3076.0,0,3076.0,0.734,2580,50,0.429,0.0
717247383,Zachary,Miller,zachary897@msn.com,+1-312-623-2923,Existing Customer,48,M,4,Graduate,Single,$40K - $60K,Blue,36,5,2,3,7514.0,0,7514.0,0.514,4789,69,0.408,0.0
714842208,Amy,Hall,ahall@aol.com,+1-214-463-5194,Existing Customer,52,F,2,Graduate,Married,$40K - $60K,Blue,36,6,4,2,2804.0,1782,1022.0,0.698,4357,69,0.605,0.636
794172033,Mary,Phillips,mary.phillips@hotmail.com,+1-832-817-5277,Attrited Customer,58,F,1,Post-Graduate,Divorced,Less than $40K,Blue,52,4,1,3,1817.0,0,1817.0,0.503,2347,45,0.452,0.0
713592408,Victoria,Green,victoria.green@hotmail.com,+1-713-955-9788,Existing Customer,43,F,3,High School,Married,Less than $40K,Blue,28,3,3,2,2590.0,0,2590.0,0.63,3391,66,0.833,0.0
709314408,Pamela,King,pamela63@outlook.com,+1-469-734-6928,Existing Customer,39,F,2,College,Single,$40K - $60K,Blue,29,5,3,1,4938.0,1593,3345.0,0.7,4516,82,0.783,0.323
715957233,Jose,King,jose.king11@hotmail.com,+1-312-794-1563,Existing Customer,53,M,3,College,Single,$60K - $80K,Blue,36,5,1,1,19940.0,2018,17922.0,0.42,4694,75,0.786,0.101
719414658,Samantha,Rodriguez,samantha.rodriguez73@yahoo.com,+1-214-512-3594,Existing Customer,52,F,0,Graduate,Single,Unknown,Blue,36,3,4,1,12366.0,0,12366.0,0.738,4880,76,0.9,0.0
719632683,John,Perez,johnperez@msn.com,+1-415-676-1320,Existing Customer,40,M,3,Graduate,Single,$40K - $60K,Blue,30,6,3,3,2583.0,2235,348.0,0.508,4500,83,0.509,0.865
708136908,Sharon,Taylor,staylor@protonmail.com,+1-310-631-2934,Existing Customer,62,F,0,Graduate,Single,Less than $40K,Blue,53,5,2,2,2616.0,801,1815.0,0.719,4655,68,0.511,0.306
721393083,Diane,Jones,diane335@mail.com,+1-212-801-3721,Existing Customer,52,F,3,Unknown,Single,$40K - $60K,Blue,45,5,3,1,6053.0,577,5476.0,0.85,5035,64,1.37,0.095
714520233,Catherine,Evans,cevans@protonmail.com,+1-704-712-7349,Attrited Customer,59,F,0,Graduate,Married,Less than $40K,Blue,36,2,3,2,1708.0,0,1708.0,0.443,1992,38,0.357,0.0
709455108,Laura,Thomas,laura932@icloud.com,+1-415-527-8652,Existing Customer,49,F,4,Unknown,Married,Less than $40K,Blue,33,3,2,1,2393.0,1667,726.0,0.974,3768,79,0.681,0.697
767058183,Julie,Walker,jwalker@mail.com,+1-786-348-8571,Existing Customer,53,F,1,Graduate,Divorced,Less than $40K,Blue,46,5,4,3,3424.0,1333,2091.0,0.667,4485,61,0.694,0.389
770800683,Maria,Stewart,mariastewart@outlook.com,+1-469-385-2494,Existing Customer,48,F,3,Post-Graduate,Married,Less than $40K,Blue,35,3,3,3,2640.0,2133,507.0,1.008,4956,72,0.846,0.808
779651058,Nancy,Perez,nancy.perez@gmail.com,+1-404-406-6969,Existing Customer,59,F,0,Unknown,Single,$40K - $60K,Blue,42,6,2,2,1931.0,1409,522.0,0.887,4797,65,0.625,0.73
710443833,Joshua,Rodriguez,jrodriguez@aol.com,+1-202-550-1115,Existing Customer,50,M,2,Unknown,Single,$120K +,Blue,38,4,4,2,2123.0,995,1128.0,0.626,4516,78,0.625,0.469
717725433,Mary,Cook,mcook@outlook.com,+1-310-676-9770,Attrited Customer,54,F,2,Graduate,Married,$40K - $60K,Blue,44,3,4,2,1606.0,0,1606.0,0.763,2258,37,0.609,0.0
720600858,Jack,Hill,jackh@aol.com,+1-213-840-7941,Existing Customer,41,M,4,Graduate,Married,$60K - $80K,Blue,26,5,2,2,5633.0,1395,4238.0,0.542,3695,75,0.63,0.248
717797658,Virginia,White,virginia_white@outlook.com,+1-818-391-9767,Existing Customer,57,F,2,Graduate,Married,Less than $40K,Blue,45,6,2,2,1438.3,740,698.3,0.698,4970,87,0.933,0.514
779458383,Katherine,Turner,katherine_turner@msn.com,+1-404-963-4733,Existing Customer,50,F,3,High School,Married,Less than $40K,Blue,32,6,2,3,2590.0,2087,503.0,0.7,4248,73,0.78,0.806
788767983,Dennis,Green,dennis.green@outlook.com,+1-512-441-9092,Existing Customer,43,M,5,Unknown,Single,$60K - $80K,Blue,24,3,1,3,4556.0,0,4556.0,0.961,4273,82,0.64,0.0
711994458,Carol,Thomas,carol203@outlook.com,+1-214-738-6501,Existing Customer,47,F,4,High School,Married,Unknown,Blue,39,6,4,0,1537.0,0,1537.0,0.712,4234,75,0.786,0.0
713948808,George,Clark,george.clark68@icloud.com,+1-404-929-2834,Existing Customer,55,M,3,High School,Single,$60K - $80K,Blue,47,3,2,2,1602.0,962,640.0,0.834,4873,97,0.764,0.6
710456658,Jennifer,Evans,jennifer561@protonmail.com,+1-469-246-1387,Existing Customer,50,F,4,Graduate,Married,Less than $40K,Blue,31,4,2,1,2080.0,1799,281.0,0.651,5130,82,0.864,0.865
771531708,Olivia,Campbell,ocampbell@live.com,+1-469-293-7154,Existing Customer,46,F,2,Unknown,Single,Unknown,Blue,34,6,3,1,7565.0,887,6678.0,0.81,4683,87,0.642,0.117
713546883,Jose,Wright,josewright@icloud.com,+1-312-480-2456,Existing Customer,47,M,2,Graduate,Divorced,$60K - $80K,Blue,29,5,2,3,4786.0,1553,3233.0,0.61,5039,76,0.81,0.324
711447783,Brenda,Young,byoung@outlook.com,+1-202-884-4805,Existing Customer,53,F,2,Graduate,Single,Less than $40K,Blue,38,4,2,3,2375.0,1353,1022.0,0.804,5000,76,0.617,0.57
713746608,Jennifer,Davis,jenniferdavis@msn.com,+1-213-901-8210,Existing Customer,48,F,2,High School,Married,Unknown,Blue,37,3,2,2,8446.0,908,7538.0,0.604,4240,67,0.763,0.108
718020408,Sarah,Young,sarah.young29@outlook.com,+1-404-621-8758,Existing Customer,60,F,1,Graduate,Married,Less than $40K,Blue,36,3,4,3,1977.0,545,1432.0,0.901,4393,72,0.946,0.276
719475633,Samuel,Anderson,samuel.anderson@msn.com,+1-786-754-8924,Existing Customer,42,M,3,Post-Graduate,Married,$80K - $120K,Blue,30,6,2,3,13908.0,0,13908.0,0.719,4319,81,0.976,0.0
719654283,Maria,Mitchell,maria_mitchell@hotmail.com,+1-786-802-4219,Existing Customer,52,F,2,Graduate,Married,$40K - $60K,Silver,42,3,3,2,19220.0,0,19220.0,0.997,4642,81,0.761,0.0
720114633,Nancy,Hall,nancyh@gmail.com,+1-469-216-4307,Existing Customer,44,F,5,High School,Single,Less than $40K,Blue,30,3,3,1,2709.0,1726,983.0,0.698,5056,89,0.78,0.637
816315558,Steven,Flores,steven221@hotmail.com,+1-704-368-2436,Existing Customer,38,M,1,High School,Single,$60K - $80K,Blue,33,5,4,1,1503.0,879,624.0,0.776,4439,77,0.604,0.585
712567083,Gary,Nelson,gnelson@mail.com,+1-512-574-5020,Existing Customer,51,M,1,High School,Married,$80K - $120K,Blue,36,5,2,2,9186.0,0,9186.0,0.658,4986,88,0.76,0.0
711302883,Ashley,Carter,ashleyc@yahoo.com,+1-786-269-5750,Existing Customer,50,F,0,Graduate,Single,Less than $40K,Blue,46,3,2,2,2165.0,1392,773.0,0.734,4194,72,0.946,0.643
719775408,Rachel,Scott,rachelscott@live.com,+1-214-995-7811,Existing Customer,41,F,4,High School,Single,Unknown,Blue,36,4,2,3,1438.3,0,1438.3,0.585,5020,85,0.7,0.0
712070208,Sarah,Parker,sarah704@aol.com,+1-650-746-1609,Existing Customer,61,F,1,College,Single,Unknown,Blue,50,4,4,1,6673.0,2458,4215.0,0.625,4141,82,0.547,0.368
718641483,Maria,Nelson,marianelson@mail.com,+1-786-909-1642,Existing Customer,53,F,3,Graduate,Married,Less than $40K,Blue,42,3,1,1,2404.0,1109,1295.0,0.639,4519,72,0.636,0.461
710690733,Virginia,Hernandez,virginia_hernandez@gmail.com,+1-202-531-2589,Attrited Customer,47,F,3,Graduate,Married,Less than $40K,Blue,35,4,3,2,1666.0,0,1666.0,0.92,2816,38,0.52,0.0
718441308,Douglas,Evans,devans@msn.com,+1-704-293-6602,Existing Customer,41,M,2,Graduate,Single,$60K - $80K,Blue,31,3,1,3,8228.0,1935,6293.0,0.627,4933,68,0.545,0.235
772243833,Victoria,Martin,victoria_martin@mail.com,+1-214-326-2426,Existing Customer,54,F,0,Doctorate,Single,Less than $40K,Blue,43,4,1,3,3186.0,968,2218.0,0.696,4077,75,0.63,0.304
711992133,Barbara,Perez,barbara.perez@live.com,+1-213-801-1532,Existing Customer,53,F,1,Uneducated,Married,Less than $40K,Blue,41,4,2,2,2596.0,868,1728.0,0.743,4801,72,0.714,0.334
779084208,Kimberly,Lewis,kimberly_lewis@mail.com,+1-312-368-8308,Attrited Customer,43,F,3,High School,Divorced,Less than $40K,Blue,24,4,2,2,1662.0,613,1049.0,0.868,2326,31,0.55,0.369
715304958,Lisa,Brown,lisab@gmail.com,+1-202-771-5567,Attrited Customer,42,F,3,Graduate,Single,Less than $40K,Blue,27,6,2,2,2053.0,0,2053.0,0.866,3053,50,0.562,0.0
713179083,Susan,Martinez,susanmartinez@msn.com,+1-650-793-3756,Existing Customer,32,F,2,Uneducated,Single,Unknown,Blue,25,3,2,1,3193.0,1533,1660.0,0.936,4419,75,0.786,0.48
709836258,Helen,Lee,hlee@yahoo.com,+1-650-269-2227,Existing Customer,45,F,4,Graduate,Married,Less than $40K,Blue,41,5,1,2,1927.0,1337,590.0,0.667,5127,81,0.653,0.694
715950483,Kathleen,Clark,kathleenclark@yahoo.com,+1-202-401-8586,Attrited Customer,39,F,1,Uneducated,Married,$40K - $60K,Blue,27,3,3,3,2821.0,725,2096.0,0.704,2397,35,0.296,0.257
798281808,Peter,Allen,peterallen@aol.com,+1-512-418-6084,Existing Customer,48,M,4,High School,Married,$60K - $80K,Blue,42,5,4,3,3879.0,1214,2665.0,0.924,5158,79,0.681,0.313
720414558,Samantha,Parker,sparker@live.com,+1-650-664-4887,Existing Customer,56,F,2,Unknown,Married,Less than $40K,Blue,36,6,2,1,1971.0,922,1049.0,0.762,4827,84,0.867,0.468
713509908,Julie,Allen,juliea@mail.com,+1-704-871-9232,Existing Customer,48,F,2,Graduate,Married,Unknown,Blue,35,3,1,1,1755.0,1058,697.0,0.697,4719,90,0.8,0.603
711919608,Laura,Clark,laura.clark4@outlook.com,+1-832-652-8955,Attrited Customer,42,F,3,Graduate,Married,Less than $40K,Blue,36,4,3,2,2031.0,1720,311.0,0.713,2702,32,0.778,0.847
709993158,Diane,Garcia,dianeg@outlook.com,+1-202-861-7935,Existing Customer,46,F,2,Graduate,Married,Less than $40K,Blue,31,5,2,0,2330.0,1584,746.0,0.78,3917,71,0.651,0.68
767815233,Deborah,Perez,deborahp@outlook.com,+1-832-885-1689,Existing Customer,46,F,3,College,Married,Less than $40K,Blue,40,6,4,2,1438.3,0,1438.3,0.714,4283,88,0.833,0.0
717624708,Tyler,Parker,tyler_parker@hotmail.com,+1-818-289-7615,Attrited Customer,59,M,2,High School,Divorced,Less than $40K,Blue,51,6,5,3,1438.3,0,1438.3,0.734,2589,49,0.69,0.0
720015183,Henry,Thompson,henry.thompson@icloud.com,+1-202-756-6904,Existing Customer,60,M,1,Graduate,Married,$120K +,Blue,46,6,3,1,5130.0,2048,3082.0,0.776,4601,88,0.76,0.399
778236858,Ashley,Nguyen,anguyen@live.com,+1-214-881-6987,Existing Customer,54,F,2,Graduate,Married,Unknown,Blue,42,4,1,1,11794.0,1018,10776.0,0.898,5547,87,0.706,0.086
789095958,David,Nelson,david_nelson@aol.com,+1-312-724-7553,Attrited Customer,50,M,1,Unknown,Single,$60K - $80K,Blue,38,4,3,3,7603.0,744,6859.0,0.711,2497,42,0.273,0.098
713736333,Mary,Lee,mlee@mail.com,+1-415-374-3513,Attrited Customer,41,F,3,Uneducated,Married,$40K - $60K,Blue,36,1,3,4,3606.0,0,3606.0,0.37,1829,41,0.519,0.0
717836733,Carolyn,Thomas,carolynthomas@hotmail.com,+1-212-998-8016,Existing Customer,49,F,1,Graduate,Married,Less than $40K,Blue,36,6,2,1,5153.0,1378,3775.0,0.744,4274,81,0.723,0.267
712619808,Sandra,Morris,sandra_morris@protonmail.com,+1-702-620-7157,Existing Customer,47,F,3,College,Single,Less than $40K,Blue,36,3,2,1,2500.0,1169,1331.0,0.638,4265,87,0.812,0.468
712221408,Anthony,Martinez,amartinez@gmail.com,+1-415-361-1587,Existing Customer,42,M,4,Graduate,Single,$40K - $60K,Blue,33,5,3,2,2654.0,1489,1165.0,0.668,4767,82,0.673,0.561
714213708,Cynthia,Cook,cynthiac@msn.com,+1-512-568-5245,Attrited Customer,35,F,3,College,Single,Less than $40K,Blue,25,4,3,2,3611.0,2517,1094.0,0.537,2178,45,0.552,0.697
720289533,Rachel,Brown,rachelbrown@icloud.com,+1-786-512-7381,Existing Customer,47,F,4,Unknown,Married,Unknown,Blue,42,5,2,3,1882.0,1143,739.0,0.638,4536,85,0.889,0.607
709469658,Gregory,Torres,gregory.torres22@outlook.com,+1-312-941-3137,Existing Customer,47,M,3,Unknown,Single,$80K - $120K,Blue,36,3,1,2,7421.0,0,7421.0,0.708,4353,75,0.786,0.0
772323033,Patricia,Hill,patriciah@yahoo.com,+1-619-745-4572,Existing Customer,44,F,4,Graduate,Single,Less than $40K,Blue,33,3,2,2,4606.0,1556,3050.0,0.676,4363,78,0.66,0.338
742572558,Stephanie,Garcia,sgarcia@yahoo.com,+1-512-804-8485,Existing Customer,32,F,0,High School,Divorced,Unknown,Blue,25,5,3,1,12268.0,1165,11103.0,0.832,4905,82,0.822,0.095
718848183,Timothy,Collins,timothyc@mail.com,+1-512-859-8464,Existing Customer,50,M,2,Post-Graduate,Married,$80K - $120K,Blue,42,6,1,1,9873.0,1276,8597.0,0.791,4613,82,0.745,0.129
719034183,Anna,Anderson,anna581@msn.com,+1-818-219-4154,Existing Customer,46,F,3,Graduate,Single,Less than $40K,Blue,38,5,1,3,1555.0,1366,189.0,0.704,5490,86,0.755,0.878
720142308,Betty,Wright,bettyw@gmail.com,+1-512-812-9040,Attrited Customer,52,F,2,Graduate,Married,Less than $40K,Blue,36,5,3,4,2160.0,0,2160.0,0.645,2360,56,0.647,0.0
771872733,Henry,Clark,henryclark@protonmail.com,+1-214-360-5055,Existing Customer,38,M,0,Unknown,Married,$60K - $80K,Blue,26,5,2,1,3809.0,1521,2288.0,0.692,4666,69,0.865,0.399
718816158,Rachel,Taylor,rtaylor@yahoo.com,+1-713-794-2960,Existing Customer,44,F,3,High School,Single,Less than $40K,Blue,33,3,3,3,5362.0,1984,3378.0,0.664,3851,87,0.642,0.37
720003558,Olivia,White,olivia212@outlook.com,+1-786-331-1513,Existing Customer,43,F,1,Graduate,Unknown,Less than $40K,Blue,32,4,4,3,1834.0,1416,418.0,0.868,5653,79,0.927,0.772
818993508,Samantha,Edwards,sedwards@yahoo.com,+1-702-681-6330,Existing Customer,52,F,3,Graduate,Married,Less than $40K,Blue,47,4,4,2,2577.0,879,1698.0,0.74,5021,75,0.744,0.341
715672458,Ronald,Lee,ronald668@msn.com,+1-415-627-9027,Existing Customer,47,M,5,Graduate,Single,$60K - $80K,Blue,36,6,3,2,2721.0,1264,1457.0,0.796,4557,71,0.972,0.465
789820308,Sandra,Harris,sandra_harris@mail.com,+1-310-398-1788,Existing Customer,50,F,3,Graduate,Married,Less than $40K,Blue,40,3,2,2,2925.0,2065,860.0,0.692,3913,47,1.474,0.706
819688458,Nancy,Torres,nancy.torres@aol.com,+1-786-476-5798,Attrited Customer,44,F,5,Graduate,Unknown,Less than $40K,Blue,39,6,3,2,1545.0,0,1545.0,0.749,2646,39,0.444,0.0
710785383,Shirley,Gonzalez,sgonzalez@aol.com,+1-832-356-5851,Attrited Customer,49,F,2,Graduate,Married,Less than $40K,Blue,39,3,3,1,2212.0,0,2212.0,0.942,2394,55,0.897,0.0
712837233,Thomas,Martinez,tmartinez@msn.com,+1-202-347-6106,Existing Customer,46,M,2,High School,Single,$120K +,Blue,36,3,1,3,13001.0,1482,11519.0,0.552,3671,55,0.528,0.114
713597658,Shirley,Anderson,shirleyanderson@mail.com,+1-650-351-7723,Attrited Customer,36,F,3,Uneducated,Single,Less than $40K,Blue,22,3,3,1,2784.0,2378,406.0,0.525,2021,57,0.676,0.854
713953383,Jeffrey,Roberts,jeffrey.roberts@aol.com,+1-617-601-3332,Attrited Customer,50,M,1,Post-Graduate,Single,$60K - $80K,Blue,36,4,3,2,2317.0,0,2317.0,0.734,2214,41,0.519,0.0
716891583,Dorothy,Johnson,dorothyj@protonmail.com,+1-619-425-8087,Existing Customer,41,F,3,High School,Unknown,Less than $40K,Blue,36,5,2,0,1867.0,970,897.0,0.828,4537,60,1.0,0.52
716510658,Mary,Morris,mary.morris56@yahoo.com,+1-310-350-8778,Attrited Customer,50,F,0,Doctorate,Single,Less than $40K,Blue,38,4,3,3,2595.0,2353,242.0,0.924,2526,41,0.577,0.907
708125733,Lisa,Sanchez,lisasanchez@hotmail.com,+1-214-522-1001,Existing Customer,46,F,2,College,Divorced,Less than $40K,Blue,36,4,3,1,1438.3,0,1438.3,0.906,4311,77,0.833,0.0
716484333,Sarah,Moore,smoore@gmail.com,+1-702-585-1978,Existing Customer,46,F,2,Graduate,Married,Less than $40K,Blue,40,6,1,2,1696.0,1177,519.0,0.686,4410,84,0.826,0.694
708519108,Emily,Robinson,emily379@protonmail.com,+1-310-646-2613,Attrited Customer,46,F,1,Graduate,Married,Unknown,Blue,24,3,3,2,2694.0,1576,1118.0,0.494,2041,57,0.9,0.585
719740008,Patricia,Rodriguez,patriciar@protonmail.com,+1-512-996-9939,Attrited Customer,51,F,4,High School,Married,Less than $40K,Blue,41,3,3,4,2791.0,940,1851.0,0.813,2584,49,0.441,0.337
717087858,Linda,Stewart,lstewart@hotmail.com,+1-415-446-6266,Existing Customer,51,F,1,Graduate,Single,$40K - $60K,Blue,36,3,3,1,2146.0,967,1179.0,0.569,4253,74,0.721,0.451
711605208,Scott,Walker,scottw@mail.com,+1-713-369-4877,Attrited Customer,61,M,0,Uneducated,Married,$80K - $120K,Blue,43,3,3,5,1438.3,0,1438.3,0.7,1958,47,0.424,0.0
714882258,Samantha,Davis,samantha.davis25@hotmail.com,+1-617-291-2615,Existing Customer,38,F,2,College,Married,Unknown,Blue,36,6,1,2,1438.3,730,708.3,0.921,4583,67,0.914,0.508
792300858,Anna,Martinez,annamartinez@msn.com,+1-512-375-5628,Existing Customer,44,F,3,Graduate,Divorced,$40K - $60K,Blue,38,3,2,2,4269.0,1852,2417.0,0.682,4178,75,0.63,0.434
766550808,Linda,Evans,linda.evans@yahoo.com,+1-619-589-6883,Existing Customer,45,F,3,Graduate,Married,$40K - $60K,Blue,38,3,6,1,4195.0,2440,1755.0,0.889,4430,72,0.714,0.582
718941183,Ruth,Nguyen,ruthn@outlook.com,+1-213-976-3730,Existing Customer,48,F,1,College,Married,Less than $40K,Blue,38,5,2,2,1832.0,748,1084.0,0.879,4376,87,0.812,0.408
708516558,Jessica,Anderson,jessica_anderson@mail.com,+1-832-830-2707,Existing Customer,37,F,2,High School,Married,Less than $40K,Blue,36,3,2,1,2588.0,1782,806.0,0.546,4159,83,0.766,0.689
709350783,Debra,Wright,debrawright@mail.com,+1-310-736-2678,Existing Customer,63,F,0,Unknown,Single,Less than $40K,Blue,36,6,1,1,4847.0,1856,2991.0,0.61,4712,76,0.81,0.383
771230508,Sharon,Robinson,srobinson@protonmail.com,+1-818-835-3611,Existing Customer,46,F,4,College,Married,$40K - $60K,Blue,33,4,1,1,2423.0,429,1994.0,0.625,4717,80,0.739,0.177
710978058,Patricia,Brown,patricia.brown@hotmail.com,+1-310-922-6427,Existing Customer,50,F,0,Uneducated,Single,$40K - $60K,Blue,41,6,2,3,7507.0,1697,5810.0,1.098,4651,71,1.029,0.226
713405133,Jonathan,Perez,jonathan.perez52@yahoo.com,+1-213-361-1920,Existing Customer,51,M,2,College,Married,$120K +,Blue,43,5,2,3,5232.0,1923,3309.0,0.629,4976,93,0.661,0.368
710723958,Laura,Davis,laura.davis76@icloud.com,+1-713-876-3900,Existing Customer,43,F,3,Uneducated,Single,Unknown,Blue,32,5,1,1,1438.3,491,947.3,0.494,5016,86,0.593,0.341
823840458,Betty,Lee,betty.lee@yahoo.com,+1-720-809-2928,Existing Customer,47,F,1,High School,Married,Unknown,Blue,43,4,2,2,1828.0,1517,311.0,0.661,4542,82,0.577,0.83
791754258,Carol,Clark,carol.clark@icloud.com,+1-617-222-6392,Existing Customer,49,F,5,Graduate,Married,Unknown,Blue,43,4,3,2,2557.0,2351,206.0,0.807,4342,73,1.147,0.919
789472833,Cynthia,Johnson,cynthiajohnson@hotmail.com,+1-310-719-4039,Existing Customer,42,F,2,College,Divorced,Less than $40K,Blue,33,3,3,1,2283.0,1690,593.0,0.874,4377,64,0.488,0.74
711099408,Betty,Adams,betty672@live.com,+1-312-264-8325,Existing Customer,35,F,4,High School,Single,Less than $40K,Blue,25,5,2,3,2684.0,1658,1026.0,0.669,4657,76,1.0,0.618
745853283,Melissa,Campbell,melissa.campbell@icloud.com,+1-202-237-3245,Existing Customer,38,F,1,Graduate,Married,Unknown,Blue,31,3,1,3,7234.0,0,7234.0,0.899,5198,75,1.083,0.0
717790233,Diane,Scott,diane.scott34@icloud.com,+1-212-986-8710,Existing Customer,37,F,2,College,Single,$40K - $60K,Blue,26,3,2,3,1438.3,743,695.3,0.561,4730,80,0.778,0.517
